Cell_ID,Sample,Cell_Type,x,y
E16_E2S7_322355,E16_E2S7,GluNeu,32162,16209
E16_E2S7_322356,E16_E2S7,GluNeu,32162,16330
E16_E2S7_322361,E16_E2S7,GluNeu,32165,13564
E16_E2S7_322362,E16_E2S7,GluNeu,32163,14407
E16_E2S7_322363,E16_E2S7,GluNeuB,32160,15471
E16_E2S7_322365,E16_E2S7,GluNeu,32165,13374
E16_E2S7_322366,E16_E2S7,GluNeu,32161,13904
E16_E2S7_322367,E16_E2S7,NeuB,32161,14765
E16_E2S7_322368,E16_E2S7,GluNeuB,32166,15220
E16_E2S7_322369,E16_E2S7,GluNeu,32162,16556
E16_E2S7_322370,E16_E2S7,Fibro,32165,16893
E16_E2S7_322373,E16_E2S7,GluNeu,32169,13840
E16_E2S7_322374,E16_E2S7,GluNeu,32166,16621
E16_E2S7_322379,E16_E2S7,GluNeu,32167,13966
E16_E2S7_322380,E16_E2S7,NeuB,32161,15204
E16_E2S7_322381,E16_E2S7,GluNeu,32162,15524
E16_E2S7_322382,E16_E2S7,GluNeu,32163,16515
E16_E2S7_322389,E16_E2S7,GluNeu,32165,13537
E16_E2S7_322390,E16_E2S7,GluNeu,32175,14038
E16_E2S7_322391,E16_E2S7,Ery,32163,14341
E16_E2S7_322392,E16_E2S7,NeuB,32167,14871
E16_E2S7_322393,E16_E2S7,NeuB,32171,15112
E16_E2S7_322400,E16_E2S7,GluNeu,32171,14245
E16_E2S7_322401,E16_E2S7,GABA,32163,16055
E16_E2S7_322406,E16_E2S7,GluNeu,32170,13677
E16_E2S7_322407,E16_E2S7,NeuB,32168,14898
E16_E2S7_322408,E16_E2S7,GluNeuB,32158,15369
E16_E2S7_322409,E16_E2S7,GluNeu,32170,15555
E16_E2S7_322410,E16_E2S7,GluNeu,32173,15574
E16_E2S7_322411,E16_E2S7,GluNeu,32160,15736
E16_E2S7_322412,E16_E2S7,GluNeu,32171,15882
E16_E2S7_322413,E16_E2S7,GluNeu,32170,16353
E16_E2S7_322419,E16_E2S7,GluNeu,32170,15713
E16_E2S7_322420,E16_E2S7,GABA,32174,16150
E16_E2S7_322425,E16_E2S7,GluNeu,32169,14270
E16_E2S7_322426,E16_E2S7,GluNeuB,32170,14667
E16_E2S7_322427,E16_E2S7,NeuB,32162,15047
E16_E2S7_322428,E16_E2S7,GluNeu,32173,15627
E16_E2S7_322431,E16_E2S7,GluNeu,32171,13696
E16_E2S7_322432,E16_E2S7,GluNeu,32176,13782
E16_E2S7_322433,E16_E2S7,GluNeu,32171,13877
E16_E2S7_322434,E16_E2S7,GluNeuB,32175,16544
E16_E2S7_322436,E16_E2S7,GluNeu,32174,13349
E16_E2S7_322437,E16_E2S7,GluNeu,32170,13412
E16_E2S7_322438,E16_E2S7,GluNeu,32171,14102
E16_E2S7_322439,E16_E2S7,Ery,32176,14970
E16_E2S7_322440,E16_E2S7,GluNeuB,32160,15416
E16_E2S7_322441,E16_E2S7,GluNeuB,32160,15493
E16_E2S7_322442,E16_E2S7,GluNeu,32171,15812
E16_E2S7_322443,E16_E2S7,GluNeu,32176,16173
E16_E2S7_322449,E16_E2S7,GluNeu,32180,14539
E16_E2S7_322450,E16_E2S7,Ery,32161,16016
E16_E2S7_322453,E16_E2S7,Basal,32178,17032
E16_E2S7_322458,E16_E2S7,GluNeuB,32174,14463
E16_E2S7_322460,E16_E2S7,GABA,32175,16031
E16_E2S7_322461,E16_E2S7,GluNeu,32182,16384
E16_E2S7_322462,E16_E2S7,GluNeu,32172,16644
E16_E2S7_322465,E16_E2S7,GluNeu,32179,14006
E16_E2S7_322466,E16_E2S7,GluNeu,32180,14371
E16_E2S7_322467,E16_E2S7,GluNeuB,32177,14428
E16_E2S7_322468,E16_E2S7,GluNeu,32172,14494
E16_E2S7_322469,E16_E2S7,NeuB,32173,14639
E16_E2S7_322470,E16_E2S7,GluNeu,32180,15604
E16_E2S7_322471,E16_E2S7,GluNeu,32170,16105
E16_E2S7_322472,E16_E2S7,Fibro,32178,16866
E16_E2S7_322476,E16_E2S7,GluNeu,32182,13809
E16_E2S7_322477,E16_E2S7,NeuB,32173,14729
E16_E2S7_322478,E16_E2S7,GluNeuB,32191,15138
E16_E2S7_322479,E16_E2S7,NeuB,32170,15285
E16_E2S7_322486,E16_E2S7,GluNeu,32175,13930
E16_E2S7_322487,E16_E2S7,NeuB,32176,14814
E16_E2S7_322488,E16_E2S7,NeuB,32176,15088
E16_E2S7_322489,E16_E2S7,GABA,32177,15904
E16_E2S7_322494,E16_E2S7,GluNeu,32179,13506
E16_E2S7_322496,E16_E2S7,GluNeuB,32176,15165
E16_E2S7_322497,E16_E2S7,NeuB,32181,15306
E16_E2S7_322498,E16_E2S7,GluNeuB,32179,15451
E16_E2S7_322499,E16_E2S7,Ery,32177,15936
E16_E2S7_322500,E16_E2S7,Endo,32181,15975
E16_E2S7_322501,E16_E2S7,GluNeu,32179,16189
E16_E2S7_322505,E16_E2S7,GluNeu,32175,13472
E16_E2S7_322506,E16_E2S7,NeuB,32178,14693
E16_E2S7_322507,E16_E2S7,GluNeu,32180,16325
E16_E2S7_322508,E16_E2S7,GABA,32183,16580
E16_E2S7_322510,E16_E2S7,GluNeu,32181,13521
E16_E2S7_322511,E16_E2S7,GluNeu,32185,13630
E16_E2S7_322512,E16_E2S7,GluNeu,32182,14303
E16_E2S7_322513,E16_E2S7,GABA,32182,15429
E16_E2S7_322519,E16_E2S7,GluNeu,32185,13969
E16_E2S7_322520,E16_E2S7,Ery,32184,14340
E16_E2S7_322521,E16_E2S7,NeuB,32173,15256
E16_E2S7_322522,E16_E2S7,Ery,32182,16131
E16_E2S7_322523,E16_E2S7,GluNeu,32183,16452
E16_E2S7_322526,E16_E2S7,GluNeu,32184,13732
E16_E2S7_322527,E16_E2S7,GluNeu,32184,15754
E16_E2S7_322529,E16_E2S7,Fibro,32180,17005
E16_E2S7_322533,E16_E2S7,GluNeu,32185,15781
E16_E2S7_322534,E16_E2S7,GluNeu,32189,16235
E16_E2S7_322544,E16_E2S7,GluNeuB,32184,14562
E16_E2S7_322545,E16_E2S7,GluNeu,32196,16084
E16_E2S7_322548,E16_E2S7,GABA,32187,13322
E16_E2S7_322549,E16_E2S7,GluNeu,32184.5,13376
E16_E2S7_322550,E16_E2S7,GluNeu,32185,13913
E16_E2S7_322551,E16_E2S7,GluNeu,32187,14074
E16_E2S7_322552,E16_E2S7,NeuB,32181,14998
E16_E2S7_322553,E16_E2S7,GluNeu,32168,15852
E16_E2S7_322554,E16_E2S7,GluNeu,32186,16304
E16_E2S7_322560,E16_E2S7,RGC,32194,14837
E16_E2S7_322561,E16_E2S7,RGC,32187,14925
E16_E2S7_322562,E16_E2S7,NeuB,32188,15075
E16_E2S7_322563,E16_E2S7,GABA,32177,16673
E16_E2S7_322568,E16_E2S7,GluNeu,32185,15523
E16_E2S7_322569,E16_E2S7,GABA,32183,16282
E16_E2S7_322575,E16_E2S7,GluNeu,32189,14096
E16_E2S7_322576,E16_E2S7,GluNeu,32189,14507
E16_E2S7_322577,E16_E2S7,GluNeuB,32196,14621
E16_E2S7_322578,E16_E2S7,NeuB,32183,15222
E16_E2S7_322579,E16_E2S7,GluNeu,32189,15795
E16_E2S7_322587,E16_E2S7,GluNeu,32190,14255
E16_E2S7_322588,E16_E2S7,GluNeuB,32184,15662
E16_E2S7_322589,E16_E2S7,GluNeuB,32193,15694
E16_E2S7_322590,E16_E2S7,GluNeu,32195,15718
E16_E2S7_322593,E16_E2S7,GluNeu,32189,13710
E16_E2S7_322594,E16_E2S7,NeuB,32186,14758
E16_E2S7_322595,E16_E2S7,GluNeuB,32182,15347
E16_E2S7_322596,E16_E2S7,Ery,32191,15591
E16_E2S7_322598,E16_E2S7,GluNeu,32190,13489
E16_E2S7_322599,E16_E2S7,NeuB,32186,14855
E16_E2S7_322601,E16_E2S7,GluNeu,32199,14207
E16_E2S7_322602,E16_E2S7,GluNeu,32201,14234
E16_E2S7_322603,E16_E2S7,NeuB,32190,15014
E16_E2S7_322604,E16_E2S7,GABA,32196,16428
E16_E2S7_322610,E16_E2S7,GABA,32193,13418
E16_E2S7_322611,E16_E2S7,GluNeu,32188,13835
E16_E2S7_322612,E16_E2S7,GluNeu,32189,14400
E16_E2S7_322613,E16_E2S7,Ery,32195,14647
E16_E2S7_322614,E16_E2S7,NeuB,32190,14885
E16_E2S7_322615,E16_E2S7,NeuB,32188,15200
E16_E2S7_322616,E16_E2S7,Ery,32192,15961
E16_E2S7_322617,E16_E2S7,Ery,32195,16027
E16_E2S7_322618,E16_E2S7,GABA,32195,16268
E16_E2S7_322620,E16_E2S7,GluNeu,32198,13553
E16_E2S7_322621,E16_E2S7,Ery,32200,14527
E16_E2S7_322622,E16_E2S7,NeuB,32193,14784
E16_E2S7_322623,E16_E2S7,GABA,32187,16700
E16_E2S7_322627,E16_E2S7,GluNeu,32197,14155.5
E16_E2S7_322628,E16_E2S7,GluNeu,32197,14595
E16_E2S7_322630,E16_E2S7,NeuB,32206,15058
E16_E2S7_322631,E16_E2S7,GluNeuB,32204,15265
E16_E2S7_322632,E16_E2S7,GluNeuB,32196,15363
E16_E2S7_322633,E16_E2S7,Ery,32195,15562
E16_E2S7_322637,E16_E2S7,GluNeu,32197,13746
E16_E2S7_322638,E16_E2S7,GluNeu,32198,14282
E16_E2S7_322639,E16_E2S7,RGC,32197,15119
E16_E2S7_322640,E16_E2S7,GluNeu,32200,15740
E16_E2S7_322641,E16_E2S7,GluNeu,32199,16161
E16_E2S7_322642,E16_E2S7,GluNeu,32198,16178
E16_E2S7_322643,E16_E2S7,GABA,32194,16617
E16_E2S7_322650,E16_E2S7,GluNeu,32199,13518
E16_E2S7_322651,E16_E2S7,GluNeu,32198,14411
E16_E2S7_322652,E16_E2S7,GluNeu,32199,15941
E16_E2S7_322653,E16_E2S7,Endo,32196,15977
E16_E2S7_322657,E16_E2S7,GluNeu,32199,14011
E16_E2S7_322658,E16_E2S7,GluNeu,32202,14128
E16_E2S7_322659,E16_E2S7,GluNeuB,32201,14468
E16_E2S7_322660,E16_E2S7,GluNeuB,32203,15237
E16_E2S7_322661,E16_E2S7,GluNeuB,32200,15493
E16_E2S7_322662,E16_E2S7,GluNeu,32204,16043
E16_E2S7_322668,E16_E2S7,GluNeu,32202,13688
E16_E2S7_322669,E16_E2S7,GluNeu,32195,13855
E16_E2S7_322670,E16_E2S7,GluNeu,32200,14301
E16_E2S7_322671,E16_E2S7,GluNeu,32199,14440
E16_E2S7_322672,E16_E2S7,RGC,32196,14663
E16_E2S7_322673,E16_E2S7,GluNeu,32194,15645
E16_E2S7_322674,E16_E2S7,GABA,32202,16525
E16_E2S7_322676,E16_E2S7,Ery,32203,13444
E16_E2S7_322677,E16_E2S7,GluNeu,32200,14055
E16_E2S7_322678,E16_E2S7,GluNeuB,32203,14704
E16_E2S7_322679,E16_E2S7,NeuB,32207,14810
E16_E2S7_322680,E16_E2S7,NeuB,32202,15093
E16_E2S7_322681,E16_E2S7,GluNeuB,32197,15409
E16_E2S7_322682,E16_E2S7,GluNeu,32202,15919.5
E16_E2S7_322683,E16_E2S7,Fibro,32208,16840
E16_E2S7_322688,E16_E2S7,NeuB,32192,14725
E16_E2S7_322689,E16_E2S7,GluNeuB,32202,15438
E16_E2S7_322691,E16_E2S7,GluNeu,32191,13885
E16_E2S7_322692,E16_E2S7,GluNeuB,32202,14685
E16_E2S7_322693,E16_E2S7,NeuB,32196,14908
E16_E2S7_322694,E16_E2S7,GluNeuB,32200,15290
E16_E2S7_322695,E16_E2S7,GluNeu,32212,15807
E16_E2S7_322696,E16_E2S7,GluNeu,32194,16507
E16_E2S7_322699,E16_E2S7,GluNeu,32205,13658
E16_E2S7_322700,E16_E2S7,GluNeu,32208,13987
E16_E2S7_322701,E16_E2S7,GluNeu,32208,14344
E16_E2S7_322702,E16_E2S7,GluNeu,32198,15768
E16_E2S7_322703,E16_E2S7,GluNeu,32190,16203
E16_E2S7_322704,E16_E2S7,GluNeu,32200,16216
E16_E2S7_322709,E16_E2S7,GluNeu,32202,13381
E16_E2S7_322710,E16_E2S7,GluNeu,32194,13780
E16_E2S7_322711,E16_E2S7,GluNeuB,32205,14964
E16_E2S7_322712,E16_E2S7,GluNeuB,32207,15512
E16_E2S7_322714,E16_E2S7,GluNeuB,32203.5,15215
E16_E2S7_322715,E16_E2S7,GluNeu,32208,16243
E16_E2S7_322716,E16_E2S7,GluNeu,32211,16354
E16_E2S7_322717,E16_E2S7,Basal,32200,17008
E16_E2S7_322727,E16_E2S7,Endo,32205,13261
E16_E2S7_322728,E16_E2S7,GluNeu,32208,14254
E16_E2S7_322729,E16_E2S7,GluNeuB,32209,15384
E16_E2S7_322731,E16_E2S7,GluNeu,32203,13398
E16_E2S7_322733,E16_E2S7,GluNeuB,32207,14995
E16_E2S7_322734,E16_E2S7,GABA,32199,15615
E16_E2S7_322735,E16_E2S7,GluNeu,32213,15842
E16_E2S7_322736,E16_E2S7,GluNeu,32207,16300
E16_E2S7_322737,E16_E2S7,GABA,32207,16686
E16_E2S7_322741,E16_E2S7,GluNeuB,32206,15313
E16_E2S7_322742,E16_E2S7,GluNeu,32204,15631
E16_E2S7_322743,E16_E2S7,GluNeu,32210,16381
E16_E2S7_322744,E16_E2S7,GluNeu,32205,16469
E16_E2S7_322745,E16_E2S7,GABA,32213,16658
E16_E2S7_322746,E16_E2S7,Fibro,32210,16975.5
E16_E2S7_322755,E16_E2S7,GluNeu,32212,13576
E16_E2S7_322756,E16_E2S7,GluNeu,32210,13714
E16_E2S7_322757,E16_E2S7,NeuB,32203,14747
E16_E2S7_322759,E16_E2S7,GluNeu,32209.5,13368
E16_E2S7_322760,E16_E2S7,GABA,32204.5,13476
E16_E2S7_322761,E16_E2S7,GluNeuB,32211,14852
E16_E2S7_322762,E16_E2S7,GluNeu,32210,15471
E16_E2S7_322763,E16_E2S7,GluNeu,32217,15693
E16_E2S7_322764,E16_E2S7,GluNeu,32207,15881
E16_E2S7_322765,E16_E2S7,GluNeuB,32206,16123
E16_E2S7_322770,E16_E2S7,GluNeu,32209,13931
E16_E2S7_322771,E16_E2S7,GluNeuB,32216,14603
E16_E2S7_322772,E16_E2S7,NeuB,32211,15044
E16_E2S7_322773,E16_E2S7,NeuB,32210,15077
E16_E2S7_322774,E16_E2S7,GluNeuB,32197,15176
E16_E2S7_322776,E16_E2S7,GluNeuB,32223,15202
E16_E2S7_322777,E16_E2S7,GluNeuB,32210,15333
E16_E2S7_322779,E16_E2S7,Endo,32214,13280
E16_E2S7_322780,E16_E2S7,GluNeu,32214,13509
E16_E2S7_322783,E16_E2S7,GluNeu,32216,14495
E16_E2S7_322784,E16_E2S7,Ery,32214,14523
E16_E2S7_322785,E16_E2S7,GluNeu,32216,15902
E16_E2S7_322786,E16_E2S7,GABA,32220,16612
E16_E2S7_322793,E16_E2S7,Fibro,32211,13228
E16_E2S7_322794,E16_E2S7,GluNeu,32213,13957
E16_E2S7_322795,E16_E2S7,GluNeu,32214,14028
E16_E2S7_322796,E16_E2S7,GluNeuB,32214,14411
E16_E2S7_322797,E16_E2S7,GluNeuB,32209,14553
E16_E2S7_322798,E16_E2S7,GluNeu,32218,14933
E16_E2S7_322799,E16_E2S7,GluNeu,32225,16412
E16_E2S7_322806,E16_E2S7,Ery,32215,15553
E16_E2S7_322807,E16_E2S7,GluNeu,32216,15920
E16_E2S7_322808,E16_E2S7,GluNeu,32215,16334
E16_E2S7_322813,E16_E2S7,GluNeuB,32222,14822
E16_E2S7_322814,E16_E2S7,GluNeuB,32218,15418
E16_E2S7_322815,E16_E2S7,GluNeu,32211,15665.5
E16_E2S7_322816,E16_E2S7,GABA,32216,16534
E16_E2S7_322820,E16_E2S7,GluNeu,32209,13676
E16_E2S7_322821,E16_E2S7,GluNeuB,32234,14864
E16_E2S7_322822,E16_E2S7,GluNeuB,32219,15284
E16_E2S7_322823,E16_E2S7,GluNeu,32217,15444
E16_E2S7_322824,E16_E2S7,GluNeu,32214,15788
E16_E2S7_322825,E16_E2S7,GluNeu,32222,16070
E16_E2S7_322826,E16_E2S7,GlioB,32215,16154
E16_E2S7_322829,E16_E2S7,GluNeu,32217,13463
E16_E2S7_322830,E16_E2S7,GluNeu,32223,13884
E16_E2S7_322831,E16_E2S7,GluNeu,32218,16429
E16_E2S7_322835,E16_E2S7,GluNeuB,32223,15089
E16_E2S7_322836,E16_E2S7,GluNeu,32219,15746
E16_E2S7_322837,E16_E2S7,GluNeu,32223,15945
E16_E2S7_322838,E16_E2S7,GluNeu,32218,16258
E16_E2S7_322839,E16_E2S7,GABA,32222,16557
E16_E2S7_322844,E16_E2S7,GluNeu,32223,13548
E16_E2S7_322845,E16_E2S7,GluNeu,32222,13646
E16_E2S7_322846,E16_E2S7,NeuB,32222,14736
E16_E2S7_322847,E16_E2S7,NeuB,32221,14900
E16_E2S7_322848,E16_E2S7,NeuB,32205,15030
E16_E2S7_322849,E16_E2S7,GluNeuB,32218,15114
E16_E2S7_322850,E16_E2S7,Ery,32221,15589
E16_E2S7_322851,E16_E2S7,GluNeu,32226,16233.5
E16_E2S7_322857,E16_E2S7,GABA,32219,16637
E16_E2S7_322861,E16_E2S7,GluNeu,32226,14197
E16_E2S7_322862,E16_E2S7,GluNeu,32220,16281
E16_E2S7_322866,E16_E2S7,GluNeuB,32228,14793
E16_E2S7_322867,E16_E2S7,Ery,32227,16014
E16_E2S7_322871,E16_E2S7,GluNeu,32224,13789
E16_E2S7_322872,E16_E2S7,GluNeu,32231,14224
E16_E2S7_322873,E16_E2S7,GluNeu,32220,14287
E16_E2S7_322874,E16_E2S7,GluNeu,32226,14462
E16_E2S7_322875,E16_E2S7,GluNeuB,32227,14580
E16_E2S7_322876,E16_E2S7,GlioB,32224,14715
E16_E2S7_322878,E16_E2S7,GluNeu,32226,14256
E16_E2S7_322881,E16_E2S7,Fibro,32225,13256
E16_E2S7_322882,E16_E2S7,Ery,32230,13407
E16_E2S7_322885,E16_E2S7,GluNeuB,32222,14380
E16_E2S7_322886,E16_E2S7,Ery,32229,14765
E16_E2S7_322887,E16_E2S7,GluNeuB,32228,15070
E16_E2S7_322888,E16_E2S7,Ery,32220,15996
E16_E2S7_322889,E16_E2S7,GluNeu,32226,16456
E16_E2S7_322895,E16_E2S7,GluNeu,32232,13736
E16_E2S7_322896,E16_E2S7,GluNeuB,32228,14948
E16_E2S7_322897,E16_E2S7,GluNeuB,32238,15158
E16_E2S7_322898,E16_E2S7,GluNeuB,32227,15238
E16_E2S7_322899,E16_E2S7,GluNeuB,32226,15392
E16_E2S7_322901,E16_E2S7,Fibro,32226,16984
E16_E2S7_322906,E16_E2S7,GluNeu,32226,15533
E16_E2S7_322907,E16_E2S7,GluNeu,32234,15767
E16_E2S7_322908,E16_E2S7,GluNeu,32231,16369
E16_E2S7_322911,E16_E2S7,GluNeu,32230,13518
E16_E2S7_322913,E16_E2S7,GluNeuB,32228,15316
E16_E2S7_322914,E16_E2S7,Endo,32234,16946
E16_E2S7_322918,E16_E2S7,GluNeu,32229,14004
E16_E2S7_322920,E16_E2S7,GluNeuB,32222,14633
E16_E2S7_322921,E16_E2S7,GluNeuB,32232,14684
E16_E2S7_322922,E16_E2S7,Ery,32231,15971
E16_E2S7_322923,E16_E2S7,GluNeu,32230,16140
E16_E2S7_322930,E16_E2S7,NeuB,32232,14557
E16_E2S7_322931,E16_E2S7,GluNeuB,32236,15000
E16_E2S7_322932,E16_E2S7,GluNeuB,32232,15356
E16_E2S7_322933,E16_E2S7,GluNeu,32233,16188
E16_E2S7_322934,E16_E2S7,GABA,32234,16502
E16_E2S7_322935,E16_E2S7,Ery,32234,16790
E16_E2S7_322937,E16_E2S7,GluNeu,32231,13442
E16_E2S7_322938,E16_E2S7,GluNeu,32233,13476
E16_E2S7_322939,E16_E2S7,GluNeu,32236,13984
E16_E2S7_322940,E16_E2S7,GluNeu,32234,14474
E16_E2S7_322941,E16_E2S7,GluNeuB,32228.5,15223
E16_E2S7_322942,E16_E2S7,GluNeuB,32233,15290
E16_E2S7_322943,E16_E2S7,GluNeuB,32237,15334
E16_E2S7_322944,E16_E2S7,GluNeu,32233,15475
E16_E2S7_322945,E16_E2S7,GABA,32230,16683
E16_E2S7_322950,E16_E2S7,Fibro,32231,13305
E16_E2S7_322951,E16_E2S7,GluNeu,32235,13714
E16_E2S7_322952,E16_E2S7,GluNeu,32234,13807
E16_E2S7_322953,E16_E2S7,GluNeu,32235,13947
E16_E2S7_322954,E16_E2S7,GluNeu,32232,14397
E16_E2S7_322955,E16_E2S7,GluNeuB,32234,14804
E16_E2S7_322956,E16_E2S7,GluNeu,32232.5,15845
E16_E2S7_322957,E16_E2S7,GluNeu,32235,15869
E16_E2S7_322958,E16_E2S7,GluNeu,32229,13572
E16_E2S7_322959,E16_E2S7,Ery,32235,14301
E16_E2S7_322960,E16_E2S7,GluNeuB,32232,15182
E16_E2S7_322961,E16_E2S7,GluNeuB,32233,15622
E16_E2S7_322962,E16_E2S7,GluNeu,32233,15716
E16_E2S7_322965,E16_E2S7,GluNeu,32237,14324
E16_E2S7_322966,E16_E2S7,GluNeuB,32235,15104
E16_E2S7_322971,E16_E2S7,GluNeu,32243,13849
E16_E2S7_322972,E16_E2S7,Ery,32238,14655
E16_E2S7_322973,E16_E2S7,GluNeu,32240,15572
E16_E2S7_322976,E16_E2S7,GluNeuB,32244,14610
E16_E2S7_322977,E16_E2S7,Ery,32244,15270
E16_E2S7_322978,E16_E2S7,GluNeu,32241,15817
E16_E2S7_322979,E16_E2S7,GABA,32237,15907
E16_E2S7_322980,E16_E2S7,GluNeu,32238,16160
E16_E2S7_322981,E16_E2S7,GABA,32238,16527
E16_E2S7_322982,E16_E2S7,GABA,32238,16636
E16_E2S7_322985,E16_E2S7,Ery,32239,13423
E16_E2S7_322986,E16_E2S7,GluNeu,32237,13673
E16_E2S7_322987,E16_E2S7,GluNeu,32239,14531
E16_E2S7_322992,E16_E2S7,GluNeu,32238.5,13502
E16_E2S7_322993,E16_E2S7,GluNeu,32241,14350
E16_E2S7_322994,E16_E2S7,GluNeu,32234,15653
E16_E2S7_322995,E16_E2S7,GluNeu,32238,16108
E16_E2S7_322996,E16_E2S7,GluNeu,32240,16207
E16_E2S7_323000,E16_E2S7,GluNeu,32250,13764
E16_E2S7_323001,E16_E2S7,GluNeu,32246,15453
E16_E2S7_323005,E16_E2S7,GluNeu,32242,13545
E16_E2S7_323008,E16_E2S7,GluNeu,32234,14424
E16_E2S7_323009,E16_E2S7,GluNeuB,32246,14903
E16_E2S7_323010,E16_E2S7,GluNeuB,32237,15031
E16_E2S7_323011,E16_E2S7,GluNeu,32241,15428
E16_E2S7_323012,E16_E2S7,GluNeu,32243,16349
E16_E2S7_323018,E16_E2S7,GluNeu,32222,14367
E16_E2S7_323019,E16_E2S7,GluNeu,32241,14447
E16_E2S7_323020,E16_E2S7,GluNeu,32259,15683
E16_E2S7_323021,E16_E2S7,GluNeu,32244,16047
E16_E2S7_323022,E16_E2S7,Fibro,32244,16965
E16_E2S7_323027,E16_E2S7,Endo,32238,13281
E16_E2S7_323029,E16_E2S7,GluNeu,32244,13880
E16_E2S7_323030,E16_E2S7,GluNeu,32245,15737
E16_E2S7_323031,E16_E2S7,GluNeu,32243,15798
E16_E2S7_323032,E16_E2S7,GluNeu,32241,16260
E16_E2S7_323033,E16_E2S7,GluNeu,32241,16291
E16_E2S7_323034,E16_E2S7,GluNeu,32250,16405
E16_E2S7_323040,E16_E2S7,GluNeu,32246,13822
E16_E2S7_323041,E16_E2S7,GluNeu,32244,13918
E16_E2S7_323042,E16_E2S7,GluNeuB,32252,14880
E16_E2S7_323043,E16_E2S7,GABA,32242,15887
E16_E2S7_323044,E16_E2S7,GluNeu,32246,16225
E16_E2S7_323045,E16_E2S7,GluNeu,32232,16320
E16_E2S7_323050,E16_E2S7,GluNeu,32252,14267
E16_E2S7_323051,E16_E2S7,GluNeu,32234,15375
E16_E2S7_323055,E16_E2S7,GluNeu,32248,13527
E16_E2S7_323058,E16_E2S7,GluNeuB,32246,15405
E16_E2S7_323068,E16_E2S7,GluNeuB,32250,14823
E16_E2S7_323069,E16_E2S7,GluNeuB,32243,14978
E16_E2S7_323070,E16_E2S7,GluNeu,32247,15389
E16_E2S7_323071,E16_E2S7,GABA,32246,16577
E16_E2S7_323075,E16_E2S7,GABA,32252,14490
E16_E2S7_323076,E16_E2S7,GluNeuB,32254,15145
E16_E2S7_323077,E16_E2S7,GluNeuB,32249,15244
E16_E2S7_323082,E16_E2S7,GluNeuB,32245,15086
E16_E2S7_323083,E16_E2S7,GluNeuB,32247,15310
E16_E2S7_323084,E16_E2S7,GABA,32249,15869
E16_E2S7_323085,E16_E2S7,Ery,32248,15998
E16_E2S7_323086,E16_E2S7,Fibro,32248,16802
E16_E2S7_323091,E16_E2S7,GluNeu,32252,13686
E16_E2S7_323093,E16_E2S7,GluNeuB,32251,14707
E16_E2S7_323094,E16_E2S7,GluNeu,32251,15594
E16_E2S7_323095,E16_E2S7,GluNeu,32254,15843
E16_E2S7_323096,E16_E2S7,GluNeu,32260,15925
E16_E2S7_323097,E16_E2S7,GABA,32246,16474
E16_E2S7_323099,E16_E2S7,GluNeu,32251,13443
E16_E2S7_323100,E16_E2S7,GluNeuB,32254,14591
E16_E2S7_323101,E16_E2S7,GluNeu,32242,15497
E16_E2S7_323104,E16_E2S7,GluNeuB,32252,14566
E16_E2S7_323105,E16_E2S7,GluNeu,32257,15051
E16_E2S7_323106,E16_E2S7,GABA,32253,15347.5
E16_E2S7_323107,E16_E2S7,GluNeu,32249,15522
E16_E2S7_323108,E16_E2S7,GluNeu,32247,16071
E16_E2S7_323112,E16_E2S7,GluNeu,32249,13473
E16_E2S7_323114,E16_E2S7,GluNeuB,32259,15178
E16_E2S7_323115,E16_E2S7,Fibro,32253,16771
E16_E2S7_323120,E16_E2S7,GluNeu,32259,13641
E16_E2S7_323121,E16_E2S7,GluNeu,32254,14243
E16_E2S7_323122,E16_E2S7,GluNeu,32257,14526
E16_E2S7_323123,E16_E2S7,Ery,32251,14640
E16_E2S7_323124,E16_E2S7,GluNeuB,32256,15292
E16_E2S7_323128,E16_E2S7,Ery,32255,13423
E16_E2S7_323129,E16_E2S7,GluNeuB,32256,14847
E16_E2S7_323130,E16_E2S7,GluNeuB,32251,14938
E16_E2S7_323131,E16_E2S7,GABA,32264,16500
E16_E2S7_323135,E16_E2S7,GluNeu,32254,13501
E16_E2S7_323136,E16_E2S7,GluNeu,32263,15712
E16_E2S7_323137,E16_E2S7,GluNeu,32257,15762
E16_E2S7_323142,E16_E2S7,GluNeu,32257,14198
E16_E2S7_323143,E16_E2S7,Endo,32259,16934
E16_E2S7_323148,E16_E2S7,GluNeu,32265,13549
E16_E2S7_323150,E16_E2S7,GluNeu,32255,14363
E16_E2S7_323151,E16_E2S7,GluNeu,32257,14464
E16_E2S7_323152,E16_E2S7,GluNeuB,32260,15441
E16_E2S7_323153,E16_E2S7,Fibro,32256,16887
E16_E2S7_323156,E16_E2S7,GluNeu,32267,14218
E16_E2S7_323157,E16_E2S7,GluNeuB,32263,14954
E16_E2S7_323158,E16_E2S7,GluNeu,32258,16121
E16_E2S7_323159,E16_E2S7,GABA,32260,16378
E16_E2S7_323160,E16_E2S7,GluNeu,32261,16443
E16_E2S7_323167,E16_E2S7,GluNeuB,32261,15629
E16_E2S7_323168,E16_E2S7,GluNeu,32264,15662
E16_E2S7_323169,E16_E2S7,GluNeu,32269,15747
E16_E2S7_323170,E16_E2S7,GluNeu,32265,16092
E16_E2S7_323177,E16_E2S7,GluNeu,32261,13873
E16_E2S7_323178,E16_E2S7,GluNeu,32261,14396
